Image,Bead,X_measured_FWHM,Y_measured_FWHM,Z_measured_FWHM,X_theoretical_FWHM,Y_theoretical_FWHM,Z_theoretical_FWHM,X_ratio,Y_ratio,Z_ratio,X_fit,Y_fit,Z_fit,Lateral_Asymmetry,X_coordinate,Y_coordinate,X_validity,Y_validity,Z_validity
GreenBeads63x.lif-Series005,bead356,,,,,,,,,,0.9970163166750479,0.9960287111253835,0.9808550993224319,,199,137,outlier (above upper fence of 0.297µm),outlier (above upper fence of 0.308µm),valid
GreenBeads63x.lif-Series005,bead357,,,,,,,,,,0.9887891460237995,0.9875149565323161,0.9842242362803341,,1434,512,valid,valid,valid
GreenBeads63x.lif-Series005,bead358,,,,,,,,,,0.9976907250924815,0.9895486868719051,0.9765722087370139,,1184,1174,valid,valid,valid
GreenBeads63x.lif-Series005,bead359,,,,,,,,,,0.997135090227007,0.9948588309608143,0.9885445186893889,,217,1511,valid,valid,valid
GreenBeads63x.lif-Series005,bead360,,,,,,,,,,0.9941631638048731,0.9952236404508552,0.9829019488325472,,934,105,valid,valid,valid
GreenBeads63x.lif-Series005,bead361,,,,,,,,,,0.9979293980297367,0.9938911078935775,0.9891671223638019,,1854,1886,valid,valid,valid
GreenBeads63x.lif-Series005,bead362,,,,,,,,,,0.9981860503069974,0.9906039220457429,0.9870668070977869,,604,1846,valid,valid,valid
GreenBeads63x.lif-Series005,bead363,,,,,,,,,,0.996707779841214,0.9938969775336054,0.9820990566221823,,1204,208,valid,valid,valid
GreenBeads63x.lif-Series005,bead364,,,,,,,,,,0.9984921293779662,0.9940839008083614,0.989248568083619,,1971,1432,valid,valid,valid
GreenBeads63x.lif-Series005,bead365,,,,,,,,,,0.9916555627998632,0.9937478778098925,0.9805594786029862,,779,1508,valid,valid,valid
GreenBeads63x.lif-Series005,bead366,,,,,,,,,,0.9964226295359949,0.9906651188188361,0.9781872934142903,,1146,66,valid,valid,valid
GreenBeads63x.lif-Series005,bead367,,,,,,,,,,0.9953615796348955,0.9901586119969111,0.9796568727373043,,1240,517,valid,valid,valid
GreenBeads63x.lif-Series005,bead368,,,,,,,,,,0.9981815594081378,0.9970100908822747,0.9893004657821991,,19,74,outlier (above upper fence of 0.297µm),outlier (above upper fence of 0.308µm),outlier (above upper fence of 1.038µm)
GreenBeads63x.lif-Series005,bead369,,,,,,,,,,0.9971108273362491,0.9936081049898231,0.9808530037389019,,601,129,valid,valid,valid
GreenBeads63x.lif-Series005,bead370,,,,,,,,,,0.9960080492470683,0.9942906996030313,0.9820761949014915,,1368,1474,valid,valid,valid
GreenBeads63x.lif-Series005,bead371,,,,,,,,,,0.9949744965067499,0.9933044913270646,0.9843128215002339,,1536,936,valid,valid,valid
GreenBeads63x.lif-Series005,bead372,,,,,,,,,,0.9955860306136627,0.9938477073527668,0.9789826423975451,,441,88,valid,valid,valid
GreenBeads63x.lif-Series005,bead373,,,,,,,,,,0.9939637870918192,0.9948601771390079,0.984820359956646,,1616,1086,valid,valid,valid
GreenBeads63x.lif-Series005,bead374,,,,,,,,,,0.9984678245180156,0.9961858086015438,0.9843274959353036,,2020,1832,valid,valid,valid
GreenBeads63x.lif-Series005,bead375,,,,,,,,,,0.9975059910560566,0.9947769584646424,0.9851058969387761,,1508,1814,valid,valid,valid
GreenBeads63x.lif-Series005,bead376,,,,,,,,,,0.9854619725574,0.9955919944557692,0.9859080758062903,,1294,1871,valid,valid,valid
GreenBeads63x.lif-Series005,bead377,,,,,,,,,,0.9906079200461669,0.9848879982762446,0.9814111343788202,,1010,315,valid,valid,valid
GreenBeads63x.lif-Series005,bead378,,,,,,,,,,0.9965422933028015,0.9894720345940917,0.9829761434010462,,449,407,valid,valid,valid
GreenBeads63x.lif-Series005,bead379,,,,,,,,,,0.9956814690023609,0.9908164053453489,0.9845607490924067,,1841,1487,valid,valid,valid
GreenBeads63x.lif-Series005,bead380,,,,,,,,,,0.9988290727761088,0.9939199889097872,0.9809528521779166,,826,1723,valid,valid,valid
GreenBeads63x.lif-Series005,bead381,,,,,,,,,,0.996989062951664,0.9960527429265427,0.9798990580150596,,1338,1994,valid,valid,valid
GreenBeads63x.lif-Series005,bead382,,,,,,,,,,0.9970941904432556,0.9946213165917654,0.9784544658465629,,48,706,valid,valid,valid
GreenBeads63x.lif-Series005,bead383,,,,,,,,,,0.9975744395962876,0.9964865706271163,0.9822010512072347,,1849,70,valid,outlier (above upper fence of 0.308µm),valid
GreenBeads63x.lif-Series005,bead384,,,,,,,,,,0.9968855408456825,0.9952374964185505,0.987072525959248,,1789,772,valid,valid,valid
GreenBeads63x.lif-Series005,bead385,,,,,,,,,,0.9968640374540391,0.9949005214245834,0.978083135769359,,1903,297,valid,valid,valid
GreenBeads63x.lif-Series005,bead386,,,,,,,,,,0.9964700202049984,0.9915427755096822,0.9867742450399523,,1045,1754,valid,valid,valid
GreenBeads63x.lif-Series005,bead387,,,,,,,,,,0.9977781934004698,0.9939449574690152,0.9791744922316995,,46,538,valid,valid,valid
GreenBeads63x.lif-Series005,bead388,,,,,,,,,,0.9954867335592995,0.9928826437413119,0.9759692181022884,,1972,1118,valid,valid,valid
GreenBeads63x.lif-Series005,bead389,,,,,,,,,,0.99426257070093,0.9934466158955859,0.988353897449428,,1467,136,valid,valid,valid
GreenBeads63x.lif-Series005,bead390,,,,,,,,,,0.9974427995965387,0.9886177004871345,0.985243374761365,,1678,493,valid,valid,valid
GreenBeads63x.lif-Series005,bead391,,,,,,,,,,0.9963520536501878,0.992447378782457,0.9833457475594094,,128,820,valid,valid,valid
GreenBeads63x.lif-Series005,bead392,,,,,,,,,,0.9954339419431164,0.9936178152089452,0.9847399319212584,,862,1858,valid,valid,valid
GreenBeads63x.lif-Series005,bead393,,,,,,,,,,0.9975289711413844,0.9900425360504796,0.9832762564893901,,1306,927,valid,valid,valid
GreenBeads63x.lif-Series005,bead394,,,,,,,,,,0.9957369988584094,0.9917545978030924,0.9831069964628306,,465,59,outlier (above upper fence of 0.297µm),valid,valid
GreenBeads63x.lif-Series005,bead395,,,,,,,,,,0.9948496254300379,0.9947676516026556,0.9821566086547151,,1504,1602,valid,valid,valid
GreenBeads63x.lif-Series005,bead396,,,,,,,,,,0.9970264903047197,0.9920020389199891,0.9788322041738757,,335,578,valid,valid,valid
GreenBeads63x.lif-Series005,bead397,,,,,,,,,,0.9950792169323066,0.9968920834095408,0.9846472968255003,,1782,142,valid,valid,valid
GreenBeads63x.lif-Series005,bead398,,,,,,,,,,0.9961953860299788,0.9913259163317286,0.9790495625617897,,237,74,valid,outlier (above upper fence of 0.308µm),valid
GreenBeads63x.lif-Series005,bead399,,,,,,,,,,0.9949351801810099,0.9969630025498966,0.9847164856659923,,1972,1834,valid,valid,valid
GreenBeads63x.lif-Series005,bead400,,,,,,,,,,0.9936918149707802,0.9903507248346849,0.9749898765399001,,444,309,valid,valid,valid
GreenBeads63x.lif-Series005,bead401,,,,,,,,,,0.9932145808304156,0.9752425855149012,0.982688938258328,,995,261,valid,valid,valid
GreenBeads63x.lif-Series005,bead402,,,,,,,,,,0.9942656894137272,0.9904464297019884,0.9797155542929727,,1545,1010,valid,valid,valid
GreenBeads63x.lif-Series005,bead403,,,,,,,,,,0.9966942487442428,0.9914076556725141,0.9795580663350227,,1373,762,valid,valid,valid
GreenBeads63x.lif-Series005,bead404,,,,,,,,,,0.9952776715560774,0.9954897762052636,0.9851663085325895,,2026,1889,valid,valid,valid
GreenBeads63x.lif-Series005,bead405,,,,,,,,,,0.9960575439681616,0.9957085834702064,0.9784482581165611,,947,1881,valid,valid,valid
GreenBeads63x.lif-Series005,bead406,,,,,,,,,,0.9914888483218155,0.9918880481469416,0.9824922359691893,,1225,1451,valid,valid,valid
GreenBeads63x.lif-Series005,bead407,,,,,,,,,,0.9955745601593338,0.993518628967712,0.9782362956515288,,1667,83,valid,valid,valid
GreenBeads63x.lif-Series005,bead408,,,,,,,,,,0.9946498631682308,0.9923646433572507,0.9838843453282986,,1289,1916,valid,valid,valid
GreenBeads63x.lif-Series005,bead409,,,,,,,,,,0.9959930164481692,0.99455933847298,0.9875188090872413,,1633,170,valid,valid,valid
GreenBeads63x.lif-Series005,bead410,,,,,,,,,,0.994923673947968,0.992480348905102,0.9799909466356354,,1365,190,valid,valid,valid
GreenBeads63x.lif-Series005,bead411,,,,,,,,,,0.9926719851079173,0.9912424234894424,0.9809656775208044,,86,227,valid,outlier (above upper fence of 0.308µm),valid
GreenBeads63x.lif-Series005,bead412,,,,,,,,,,0.994226622944566,0.9927366114440164,0.9822725334376797,,1488,530,valid,valid,valid
GreenBeads63x.lif-Series005,bead413,,,,,,,,,,0.9923075154395369,0.9944209897833639,0.9774823444262958,,1530,1900,valid,valid,valid
GreenBeads63x.lif-Series005,bead414,,,,,,,,,,0.9880629074629472,0.9886075514366485,0.9726786943661048,,1138,594,valid,valid,valid
GreenBeads63x.lif-Series005,bead415,,,,,,,,,,0.9911614954271565,0.9849118716983619,0.9735689427470401,,943,661,valid,valid,valid
GreenBeads63x.lif-Series005,bead416,,,,,,,,,,0.9927453975046386,0.9860102825889175,0.9787496383367552,,1700,274,valid,valid,valid
GreenBeads63x.lif-Series005,bead417,,,,,,,,,,0.9895379756045867,0.989767471481908,0.9655683766779689,,456,2017,valid,valid,valid
GreenBeads63x.lif-Series005,bead418,,,,,,,,,,0.9883498856103359,0.9895281588527376,0.9724899913531292,,726,1684,valid,valid,valid
GreenBeads63x.lif-Series005,bead419,,,,,,,,,,0.9847432545070154,0.9741514626360349,0.957069130661461,,514,236,valid,valid,valid
GreenBeads63x.lif-Series005,bead420,,,,,,,,,,0.9822043533242353,0.9852550445511008,0.963834197329111,,1870,1056,valid,outlier (below lower fence of 0.26µm),valid
GreenBeads63x.lif-Series005,bead421,,,,,,,,,,0.9689098248277175,0.9818777358233371,0.9586997908594321,,342,1580,valid,valid,valid
GreenBeads63x.lif-Series005,bead422,,,,,,,,,,0.9819665909416426,0.9917817471069981,0.9567317971157893,,2020,839,valid,outlier (below lower fence of 0.26µm),valid
GreenBeads63x.lif-Series005,bead423,,,,,,,,,,0.334438515834804,0.7008510488667588,0.12143982257846608,,526,1019,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series005,bead424,,,,,,,,,,0.5480787026627276,0.550282155709791,0.047508773436893414,,483,1083,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series005,bead425,,,,,,,,,,0.7958181671231405,0.7494174860782395,0.48328729122166814,,1186,1081,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series005,bead426,,,,,,,,,,0.3956483399516071,0.30329286110395814,0.09431947050066125,,1498,1401,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series005,bead427,,,,,,,,,,0.3403278129530467,0.4514979309293615,0.11246720479115013,,1441,26,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead0,,,,,,,,,,0.9979702105792916,0.9943227748232415,0.9907782497348714,,465,1454,valid,valid,valid
GreenBeads63x.lif-Series004,bead1,,,,,,,,,,0.9977184133462098,0.9884407916413833,0.9899088331448912,,1206,857,valid,valid,valid
GreenBeads63x.lif-Series004,bead2,,,,,,,,,,0.997017840416225,0.9825464594583966,0.9911424355208538,,1131,1079,valid,outlier (above upper fence of 0.308µm),valid
GreenBeads63x.lif-Series004,bead3,,,,,,,,,,0.9961717867609934,0.9944445781832696,0.984411958289898,,767,59,outlier (above upper fence of 0.297µm),valid,valid
GreenBeads63x.lif-Series004,bead4,,,,,,,,,,0.9963936340480136,0.9945929538711017,0.9821357741138622,,888,1658,valid,valid,valid
GreenBeads63x.lif-Series004,bead5,,,,,,,,,,0.9987882394774543,0.9939052262713459,0.9889683009395978,,201,1645,valid,valid,valid
GreenBeads63x.lif-Series004,bead6,,,,,,,,,,0.9963092842584048,0.9925368392611423,0.9800791286198085,,1789,1767,valid,outlier (above upper fence of 0.308µm),valid
GreenBeads63x.lif-Series004,bead7,,,,,,,,,,0.9956143779105966,0.9904266895477076,0.9844840982945253,,1405,1613,valid,valid,valid
GreenBeads63x.lif-Series004,bead8,,,,,,,,,,0.9978679462493037,0.9891097059344709,0.9832788924108835,,806,1130,valid,valid,valid
GreenBeads63x.lif-Series004,bead9,,,,,,,,,,0.9979752869302206,0.9947658513185907,0.9834552416893844,,142,1773,valid,valid,valid
GreenBeads63x.lif-Series004,bead10,,,,,,,,,,0.9967953289401354,0.9942904825599519,0.9853509502282507,,1318,1750,valid,valid,valid
GreenBeads63x.lif-Series004,bead11,,,,,,,,,,0.9973594131590224,0.9929861565930946,0.9872835316387024,,1279,1359,valid,valid,valid
GreenBeads63x.lif-Series004,bead12,,,,,,,,,,0.9978207869624534,0.9897774669406004,0.9915267429366242,,719,1374,valid,valid,valid
GreenBeads63x.lif-Series004,bead13,,,,,,,,,,0.9985255020805291,0.9948906299555257,0.9915706099338809,,384,1066,valid,valid,valid
GreenBeads63x.lif-Series004,bead14,,,,,,,,,,0.9964466032027458,0.9872574091370759,0.9906795069778768,,1568,426,valid,valid,valid
GreenBeads63x.lif-Series004,bead15,,,,,,,,,,0.9977910598359516,0.9926375131696935,0.9893274767648543,,907,1559,valid,valid,valid
GreenBeads63x.lif-Series004,bead16,,,,,,,,,,0.9965865896291768,0.9959701332213421,0.9793508145574175,,1277,1600,valid,valid,valid
GreenBeads63x.lif-Series004,bead17,,,,,,,,,,0.9957869360981527,0.991789837496148,0.9789245651529072,,684,1259,valid,valid,valid
GreenBeads63x.lif-Series004,bead18,,,,,,,,,,0.9981309930227303,0.9948344144221524,0.9851222676822322,,309,1728,valid,valid,valid
GreenBeads63x.lif-Series004,bead19,,,,,,,,,,0.8416373579606402,0.9910280778208268,0.9831583871320574,,167,1830,R2 below R2 Threshold,valid,valid
GreenBeads63x.lif-Series004,bead20,,,,,,,,,,0.9966496413038353,0.989163162420601,0.9929022167627647,,724,847,valid,valid,valid
GreenBeads63x.lif-Series004,bead21,,,,,,,,,,0.9962454047446173,0.9886501776270309,0.9837013757841288,,1144,602,valid,valid,valid
GreenBeads63x.lif-Series004,bead22,,,,,,,,,,0.9992928753045921,0.9931882991588142,0.9867546439665391,,369,1228,valid,valid,valid
GreenBeads63x.lif-Series004,bead23,,,,,,,,,,0.9966670598973356,0.9952832507294175,0.9891607762677791,,1558,1109,valid,valid,valid
GreenBeads63x.lif-Series004,bead24,,,,,,,,,,0.9992334166628976,0.9973830553630064,0.9883516451310284,,223,244,valid,valid,valid
GreenBeads63x.lif-Series004,bead25,,,,,,,,,,0.9971928659757874,0.9946263934041293,0.9888327002801257,,899,1414,valid,valid,valid
GreenBeads63x.lif-Series004,bead26,,,,,,,,,,0.9971179209155222,0.9898082929401877,0.9837358975113658,,453,540,valid,valid,valid
GreenBeads63x.lif-Series004,bead27,,,,,,,,,,0.9978696758837808,0.9930197359961015,0.9898643999193392,,722,1320,valid,valid,valid
GreenBeads63x.lif-Series004,bead28,,,,,,,,,,0.9978066346065968,0.992650385334457,0.9874741956244169,,657,439,valid,valid,valid
GreenBeads63x.lif-Series004,bead29,,,,,,,,,,0.997878898107781,0.9935249451044844,0.9893816493966733,,1823,452,valid,valid,valid
GreenBeads63x.lif-Series004,bead30,,,,,,,,,,0.9947909158735438,0.9950683226218185,0.9870620482036433,,198,1794,valid,valid,valid
GreenBeads63x.lif-Series004,bead31,,,,,,,,,,0.9971091469628615,0.9939363252312444,0.9854106184701438,,994,966,valid,valid,valid
GreenBeads63x.lif-Series004,bead32,,,,,,,,,,0.9986258593731516,0.9927083434328762,0.9888759974272503,,358,363,valid,valid,valid
GreenBeads63x.lif-Series004,bead33,,,,,,,,,,0.9944588786060403,0.9923986100461235,0.9835184359253075,,1465,857,valid,valid,valid
GreenBeads63x.lif-Series004,bead34,,,,,,,,,,0.9962079880560202,0.9899620363156459,0.9861148626403532,,1182,990,valid,valid,valid
GreenBeads63x.lif-Series004,bead35,,,,,,,,,,0.9980484386238444,0.995284207691855,0.9819584157462974,,150,1479,valid,valid,valid
GreenBeads63x.lif-Series004,bead36,,,,,,,,,,0.996944503046992,0.996886161486387,0.9846814772909143,,614,1978,valid,valid,valid
GreenBeads63x.lif-Series004,bead37,,,,,,,,,,0.9956337305569489,0.9909136741446133,0.9765933780828724,,861,1123,valid,valid,valid
GreenBeads63x.lif-Series004,bead38,,,,,,,,,,0.9953105074714017,0.9895935882382078,0.9885680335188102,,773,17,valid,outlier (above upper fence of 0.308µm),valid
GreenBeads63x.lif-Series004,bead39,,,,,,,,,,0.9974367346454123,0.9915289563731543,0.9880982137274807,,1166,1089,valid,valid,valid
GreenBeads63x.lif-Series004,bead40,,,,,,,,,,0.9979148023139869,0.9913282077533808,0.9841271655781305,,737,671,valid,valid,valid
GreenBeads63x.lif-Series004,bead41,,,,,,,,,,0.9978234503648505,0.9878005936696856,0.982135115077231,,528,473,valid,valid,valid
GreenBeads63x.lif-Series004,bead42,,,,,,,,,,0.9960186478732391,0.9937792516214968,0.9829241608610105,,1202,280,valid,valid,valid
GreenBeads63x.lif-Series004,bead43,,,,,,,,,,0.996054744581932,0.9910804892943295,0.9808479897759061,,1441,142,valid,valid,valid
GreenBeads63x.lif-Series004,bead44,,,,,,,,,,0.997117151594076,0.9955760861149865,0.9832262258836706,,641,1795,valid,valid,valid
GreenBeads63x.lif-Series004,bead45,,,,,,,,,,0.9960681113504166,0.99155917120518,0.9808713569203099,,1018,172,valid,valid,valid
GreenBeads63x.lif-Series004,bead46,,,,,,,,,,0.997651120469764,0.9931880511118563,0.989731633816079,,680,136,valid,valid,valid
GreenBeads63x.lif-Series004,bead47,,,,,,,,,,0.9972449319981126,0.9949857323124128,0.9863652151166429,,1960,1875,valid,valid,valid
GreenBeads63x.lif-Series004,bead48,,,,,,,,,,0.9963785327344802,0.9892761671317372,0.9935021032070873,,1485,1053,outlier (above upper fence of 0.297µm),valid,valid
GreenBeads63x.lif-Series004,bead49,,,,,,,,,,0.9982343172090201,0.989522808741632,0.9831652401739724,,401,715,valid,valid,valid
GreenBeads63x.lif-Series004,bead50,,,,,,,,,,0.9948887483231892,0.9897442501766708,0.9809076149261452,,1257,573,valid,valid,valid
GreenBeads63x.lif-Series004,bead51,,,,,,,,,,0.9975602356318395,0.9953668519925412,0.988552921431959,,1092,1797,valid,valid,valid
GreenBeads63x.lif-Series004,bead52,,,,,,,,,,0.9961498241156383,0.9943822363773975,0.9892911215088468,,1446,1063,valid,valid,valid
GreenBeads63x.lif-Series004,bead53,,,,,,,,,,0.9972014996789675,0.9899735175632872,0.9893735605794293,,1486,1264,valid,valid,valid
GreenBeads63x.lif-Series004,bead54,,,,,,,,,,0.996989336015678,0.9940916285582421,0.9827612909198222,,834,1533,valid,valid,valid
GreenBeads63x.lif-Series004,bead55,,,,,,,,,,0.9961752368287247,0.9936305268139475,0.9857490702949429,,1590,1312,valid,valid,valid
GreenBeads63x.lif-Series004,bead56,,,,,,,,,,0.9968679371551695,0.994575170066702,0.9788136204359317,,1528,1903,valid,valid,valid
GreenBeads63x.lif-Series004,bead57,,,,,,,,,,0.9970388064932425,0.995622671014999,0.9897022658735332,,1288,994,valid,valid,valid
GreenBeads63x.lif-Series004,bead58,,,,,,,,,,0.9976252576790481,0.9923834486325062,0.9858041121718432,,158,1003,valid,valid,valid
GreenBeads63x.lif-Series004,bead59,,,,,,,,,,0.9978119217083208,0.9923165940242069,0.9829217725166424,,227,605,valid,valid,valid
GreenBeads63x.lif-Series004,bead60,,,,,,,,,,0.9964591761450471,0.9931917406143034,0.9806901542060509,,1506,280,valid,valid,valid
GreenBeads63x.lif-Series004,bead61,,,,,,,,,,0.996485806917725,0.9965687255461997,0.9813410830965811,,1353,1967,valid,valid,valid
GreenBeads63x.lif-Series004,bead62,,,,,,,,,,0.995341760192935,0.9896829094667132,0.9841329220580067,,714,895,valid,valid,valid
GreenBeads63x.lif-Series004,bead63,,,,,,,,,,0.9973789934079537,0.9939531710631144,0.9850362807573687,,1165,847,valid,valid,valid
GreenBeads63x.lif-Series004,bead64,,,,,,,,,,0.9965446359343181,0.9897689185301567,0.987297674566014,,1220,1068,valid,valid,valid
GreenBeads63x.lif-Series004,bead65,,,,,,,,,,0.9969843572267145,0.988671960597645,0.9853806268261062,,1481,703,valid,valid,valid
GreenBeads63x.lif-Series004,bead66,,,,,,,,,,0.9968741256056655,0.9920511508746623,0.9822990923175545,,983,430,valid,valid,valid
GreenBeads63x.lif-Series004,bead67,,,,,,,,,,0.9958879060294981,0.9884764745486105,0.9812887591807603,,752,563,valid,valid,valid
GreenBeads63x.lif-Series004,bead68,,,,,,,,,,0.9964362674880933,0.9905730435082797,0.981063372514815,,170,701,valid,valid,valid
GreenBeads63x.lif-Series004,bead69,,,,,,,,,,0.996113368423697,0.9910320942141702,0.9830471178803047,,1285,1500,valid,valid,valid
GreenBeads63x.lif-Series004,bead70,,,,,,,,,,0.9980006845645591,0.993281188777835,0.9815305894464474,,1745,338,valid,valid,valid
GreenBeads63x.lif-Series004,bead71,,,,,,,,,,0.9964927183313032,0.9913276314274646,0.9825454330408818,,387,232,valid,valid,valid
GreenBeads63x.lif-Series004,bead72,,,,,,,,,,0.9979613816811296,0.9943383693124062,0.9861840344799042,,320,1974,valid,valid,valid
GreenBeads63x.lif-Series004,bead73,,,,,,,,,,0.9955146139356869,0.9963931891139997,0.9887957922567854,,1062,1779,valid,valid,valid
GreenBeads63x.lif-Series004,bead74,,,,,,,,,,0.998062113058488,0.9943732180377209,0.9877514175564915,,1615,1550,valid,valid,valid
GreenBeads63x.lif-Series004,bead75,,,,,,,,,,0.9987196790801302,0.9947467305842888,0.9933335843637899,,2032,965,valid,valid,valid
GreenBeads63x.lif-Series004,bead76,,,,,,,,,,0.9986140324085598,0.992623988457236,0.9843329086145268,,326,325,valid,valid,valid
GreenBeads63x.lif-Series004,bead77,,,,,,,,,,0.9954774165560037,0.9911501475760031,0.9857892341550728,,696,549,valid,valid,valid
GreenBeads63x.lif-Series004,bead78,,,,,,,,,,0.9970087929240349,0.9925656962000844,0.97683165968947,,964,1098,valid,valid,valid
GreenBeads63x.lif-Series004,bead79,,,,,,,,,,0.9961438761339863,0.9916040204442063,0.9900935997662961,,926,1108,valid,valid,valid
GreenBeads63x.lif-Series004,bead80,,,,,,,,,,0.9947150798088356,0.9843202424439854,0.984392607842086,,267,2021,valid,valid,valid
GreenBeads63x.lif-Series004,bead81,,,,,,,,,,0.9962198917760455,0.9921346351953204,0.9855687453303945,,1200,789,valid,valid,valid
GreenBeads63x.lif-Series004,bead82,,,,,,,,,,0.9970878931290796,0.9947837542760087,0.9834295906286596,,1360,1645,valid,valid,valid
GreenBeads63x.lif-Series004,bead83,,,,,,,,,,0.99673950737764,0.9974915174447546,0.9911952964852094,,1655,40,valid,outlier (above upper fence of 0.308µm),valid
GreenBeads63x.lif-Series004,bead84,,,,,,,,,,0.9969541289090766,0.9856305370730657,0.9812850079860307,,248,1894,valid,valid,valid
GreenBeads63x.lif-Series004,bead85,,,,,,,,,,0.9962590824537585,0.9928372825780244,0.989493298486376,,1347,481,valid,valid,valid
GreenBeads63x.lif-Series004,bead86,,,,,,,,,,0.9984144731399025,0.9897310812671753,0.9856747585245621,,395,820,valid,valid,valid
GreenBeads63x.lif-Series004,bead87,,,,,,,,,,0.9959679250905138,0.9931598271978385,0.9933938652118404,,1782,569,valid,valid,valid
GreenBeads63x.lif-Series004,bead88,,,,,,,,,,0.9986154936205003,0.9914160547999736,0.9888746828501745,,416,1620,valid,valid,valid
GreenBeads63x.lif-Series004,bead89,,,,,,,,,,0.9960474217023003,0.9889303073900757,0.9820421599644077,,1615,192,valid,valid,valid
GreenBeads63x.lif-Series004,bead90,,,,,,,,,,0.995817221854598,0.9924496220641299,0.9841909487468072,,1316,1156,valid,valid,valid
GreenBeads63x.lif-Series004,bead91,,,,,,,,,,0.9985245262907066,0.9935031663668573,0.992279472223489,,191,846,valid,valid,valid
GreenBeads63x.lif-Series004,bead92,,,,,,,,,,0.99836437815886,0.9906871635948333,0.9770537409728958,,311,286,valid,valid,valid
GreenBeads63x.lif-Series004,bead93,,,,,,,,,,0.9962159687462978,0.9951984519966631,0.9824993250240487,,887,821,valid,valid,valid
GreenBeads63x.lif-Series004,bead94,,,,,,,,,,0.997861752140542,0.9963578096040023,0.987814571978134,,1243,1526,valid,valid,valid
GreenBeads63x.lif-Series004,bead95,,,,,,,,,,0.996943040514447,0.9947381546472247,0.9863877112047824,,222,1503,valid,valid,valid
GreenBeads63x.lif-Series004,bead96,,,,,,,,,,0.9972178180473,0.9875918067994147,0.9835816144007302,,618,748,valid,valid,valid
GreenBeads63x.lif-Series004,bead97,,,,,,,,,,0.9972866925352029,0.9913472796759979,0.9834050721206476,,452,1626,valid,valid,valid
GreenBeads63x.lif-Series004,bead98,,,,,,,,,,0.99654018674267,0.9875588154659599,0.9871934813623222,,713,719,valid,valid,valid
GreenBeads63x.lif-Series004,bead99,,,,,,,,,,0.996347779565861,0.9948542238521974,0.9893502928238507,,855,1466,valid,valid,valid
GreenBeads63x.lif-Series004,bead100,,,,,,,,,,0.9969923058340835,0.998638324636567,0.993926347949239,,1984,299,outlier (above upper fence of 0.297µm),valid,valid
GreenBeads63x.lif-Series004,bead101,,,,,,,,,,0.997592864552627,0.9944824066787504,0.9909312046974431,,380,1259,valid,valid,valid
GreenBeads63x.lif-Series004,bead102,,,,,,,,,,0.9950679209412562,0.987811538866314,0.9822968306413382,,1380,1314,valid,valid,valid
GreenBeads63x.lif-Series004,bead103,,,,,,,,,,0.9966308595256114,0.9914226515859617,0.9864436155179555,,1075,495,valid,valid,valid
GreenBeads63x.lif-Series004,bead104,,,,,,,,,,0.9929223250821411,0.9933288986745809,0.9782038451477792,,278,1834,valid,valid,valid
GreenBeads63x.lif-Series004,bead105,,,,,,,,,,0.9984813637906887,0.9960604943719944,0.9902792732322432,,35,1450,valid,valid,valid
GreenBeads63x.lif-Series004,bead106,,,,,,,,,,0.9972486304143188,0.9917184758287215,0.9882150030915612,,408,437,valid,valid,valid
GreenBeads63x.lif-Series004,bead107,,,,,,,,,,0.9949857925045434,0.9916671450390406,0.9814048864615532,,966,353,valid,valid,valid
GreenBeads63x.lif-Series004,bead108,,,,,,,,,,0.9962255489373163,0.9882358139424067,0.9799873705957286,,640,796,valid,valid,valid
GreenBeads63x.lif-Series004,bead109,,,,,,,,,,0.9964262917109005,0.9956690267817582,0.9911910610580872,,1855,799,valid,valid,valid
GreenBeads63x.lif-Series004,bead110,,,,,,,,,,0.9983512822575621,0.9943001265148323,0.986141777576029,,13,1189,valid,valid,valid
GreenBeads63x.lif-Series004,bead111,,,,,,,,,,0.9968975007150724,0.9956231927160337,0.9845998673957678,,1118,192,valid,valid,valid
GreenBeads63x.lif-Series004,bead112,,,,,,,,,,0.995594364357281,0.9963882493084518,0.9828231280324555,,215,1391,valid,valid,valid
GreenBeads63x.lif-Series004,bead113,,,,,,,,,,0.9967515820817854,0.9952487664654832,0.991328028059327,,1770,823,valid,valid,valid
GreenBeads63x.lif-Series004,bead114,,,,,,,,,,0.9967642318398077,0.9901510805360464,0.9832073246342043,,692,842,valid,valid,valid
GreenBeads63x.lif-Series004,bead115,,,,,,,,,,0.9957676907542831,0.9910164923970076,0.9795071166165892,,1302,536,valid,valid,valid
GreenBeads63x.lif-Series004,bead116,,,,,,,,,,0.9985500398979856,0.9922938476685949,0.9839067450608455,,22,1268,valid,valid,valid
GreenBeads63x.lif-Series004,bead117,,,,,,,,,,0.9963262226289781,0.9957342912556005,0.9878249868310639,,1260,859,valid,valid,valid
