Image,Bead,X_measured_FWHM,Y_measured_FWHM,Z_measured_FWHM,X_theoretical_FWHM,Y_theoretical_FWHM,Z_theoretical_FWHM,X_ratio,Y_ratio,Z_ratio,X_fit,Y_fit,Z_fit,Lateral_Asymmetry,X_coordinate,Y_coordinate,X_validity,Y_validity,Z_validity
Image1,bead35,,,,,,,,,,0.9961188207853486,0.9968056547635329,0.9661625519032984,,988,203,valid,valid,valid
Image1,bead36,,,,,,,,,,0.9961195630238449,0.9941887357094384,0.9680580616777174,,400,267,valid,valid,valid
Image1,bead37,,,,,,,,,,0.9947898431051708,0.9959292416834769,0.9717963346813744,,319,371,valid,valid,valid
Image1,bead38,,,,,,,,,,0.9957795812056718,0.9958636241685062,0.9692465625612852,,1033,1080,valid,valid,valid
Image1,bead39,,,,,,,,,,0.9978190320229801,0.9946931264096114,0.9739197096066731,,806,73,valid,valid,valid
Image1,bead40,,,,,,,,,,0.9925889486654595,0.9960087148697514,0.9650591284711916,,453,117,valid,valid,valid
Image1,bead41,,,,,,,,,,0.9957721928288777,0.9961580063845129,0.9660109534589224,,400,347,valid,valid,valid
Image1,bead42,,,,,,,,,,0.9965614026808797,0.9967748203876968,0.9683446442835062,,302,1186,valid,valid,valid
Image1,bead43,,,,,,,,,,0.989152327753391,0.9918054031877879,0.9653656592984858,,828,474,valid,outlier (below lower fence of 0.252µm),valid
Image1,bead44,,,,,,,,,,0.9974734321486025,0.9979976560579503,0.9715753195798831,,519,787,valid,valid,valid
Image1,bead45,,,,,,,,,,0.9973335444179978,0.9967789032863054,0.9696839915094838,,227,152,valid,valid,valid
Image1,bead46,,,,,,,,,,0.9942433553737496,0.9980399040610416,0.9690974410913696,,393,21,valid,valid,valid
Image1,bead47,,,,,,,,,,0.994783440407575,0.9938641567199179,0.9690846800718488,,1220,596,valid,valid,valid
Image1,bead48,,,,,,,,,,0.9978691728352606,0.9973470863306022,0.9644233178230185,,880,327,valid,valid,valid
Image1,bead49,,,,,,,,,,0.9945953540588357,0.9965497845746897,0.9622880805078681,,547,385,valid,valid,valid
Image1,bead50,,,,,,,,,,0.9959616284135775,0.996347679221535,0.9678131976295654,,616,1058,valid,valid,valid
Image1,bead51,,,,,,,,,,0.99525373297041,0.9948219860653825,0.9672080163558632,,128,725,valid,valid,valid
Image1,bead52,,,,,,,,,,0.9972674735584711,0.9953588696872386,0.9712369315662601,,1227,168,valid,valid,valid
Image1,bead53,,,,,,,,,,0.9969929399276061,0.9943555886129463,0.9747157952722741,,1233,1260,valid,valid,valid
Image1,bead54,,,,,,,,,,0.9957603636719176,0.9955179062770826,0.9718699773126129,,595,1121,valid,valid,valid
Image1,bead55,,,,,,,,,,0.9956283429119827,0.9968111319394672,0.9694461408578069,,514,1015,valid,valid,valid
Image1,bead56,,,,,,,,,,0.9953263637156153,0.9878792180349627,0.9714180842302762,,387,1248,valid,valid,valid
Image1,bead57,,,,,,,,,,0.9970192926759215,0.9960370205062067,0.9716344799556526,,36,350,valid,valid,outlier (above upper fence of 0.77µm)
Image1,bead58,,,,,,,,,,0.9942446553777248,0.993719291456342,0.9684477421217664,,849,188,valid,valid,valid
Image1,bead59,,,,,,,,,,0.9852304252989765,0.9926496252547659,0.9581952355962495,,395,943,valid,valid,valid
Image1,bead60,,,,,,,,,,0.997218056924901,0.994995806029718,0.9640270897358112,,481,289,valid,valid,outlier (above upper fence of 0.77µm)
Image1,bead61,,,,,,,,,,0.9966625137295365,0.9960236106611339,0.9722929790782674,,1075,950,valid,valid,valid
Image1,bead62,,,,,,,,,,0.9901964055198387,0.9910736986367304,0.9623933840430688,,891,953,valid,valid,valid
Image1,bead63,,,,,,,,,,0.9950683825762342,0.9926662680531074,0.968861848878716,,40,584,valid,valid,valid
Image1,bead64,,,,,,,,,,0.9970852182028086,0.9910726777981506,0.9634414937204258,,564,595,outlier (below lower fence of 0.255µm),valid,valid
Image1,bead65,,,,,,,,,,0.992250754224943,0.9935643471048948,0.9549471535701272,,568,907,outlier (below lower fence of 0.255µm),valid,valid
Image1,bead66,,,,,,,,,,0.9821731680971382,0.9796507800943552,0.9536373995853705,,1055,344,outlier (below lower fence of 0.255µm),valid,valid
Image2,bead0,0.28,0.271,0.68,0.222,0.222,0.836,1.26,1.22,0.81,0.9964613753722216,0.9958873310047465,0.9762640869361787,0.97,270,993,valid,valid,valid
Image2,bead1,0.275,0.271,0.664,0.222,0.222,0.836,1.24,1.22,0.79,0.9976135656574403,0.9969197114394821,0.978020805031854,0.99,842,675,valid,valid,valid
Image2,bead2,0.268,0.273,0.674,0.222,0.222,0.836,1.21,1.23,0.81,0.9973282846519065,0.997987733013503,0.975300764185543,0.98,333,594,valid,valid,valid
Image2,bead3,0.278,0.277,0.674,0.222,0.222,0.836,1.25,1.25,0.81,0.996945505318923,0.99724850356159,0.974807332852292,1.0,634,476,valid,valid,valid
Image2,bead4,0.276,0.276,0.691,0.222,0.222,0.836,1.24,1.24,0.83,0.9968666925440047,0.9967527065487226,0.9792284096294861,1.0,740,957,valid,valid,valid
Image2,bead5,0.274,0.274,0.665,0.222,0.222,0.836,1.23,1.23,0.79,0.9977472579804408,0.9968876675799196,0.9729623062190148,1.0,738,468,valid,valid,valid
Image2,bead6,0.275,0.275,0.656,0.222,0.222,0.836,1.24,1.24,0.78,0.9957309965852998,0.9962927986708414,0.9763756627752723,1.0,251,592,valid,valid,valid
Image2,bead7,0.278,0.27,0.641,0.222,0.222,0.836,1.25,1.22,0.77,0.9964826383316371,0.9980743830119931,0.9836746322098647,0.97,1017,1052,valid,valid,valid
Image2,bead8,0.275,0.269,0.671,0.222,0.222,0.836,1.24,1.21,0.8,0.9951951169884705,0.9973818877991556,0.9732204256042873,0.98,727,382,valid,valid,valid
Image2,bead9,0.265,0.276,0.66,0.222,0.222,0.836,1.19,1.24,0.79,0.9972921663525969,0.9955681533049545,0.9797649167466788,0.96,1048,1250,valid,valid,valid
Image2,bead10,0.277,0.277,0.65,0.222,0.222,0.836,1.24,1.24,0.78,0.9977114962773019,0.9973197676262915,0.9784299988603802,1.0,584,345,valid,valid,valid
Image2,bead11,0.269,0.269,0.645,0.222,0.222,0.836,1.21,1.21,0.77,0.9962700984116619,0.9972688359922551,0.9751955058790563,1.0,560,452,valid,valid,valid
Image2,bead12,0.28,0.277,0.653,0.222,0.222,0.836,1.26,1.25,0.78,0.9974271060501523,0.9972866615377529,0.979228226922621,0.99,1075,575,valid,valid,valid
Image2,bead13,0.277,0.277,0.663,0.222,0.222,0.836,1.24,1.25,0.79,0.9974443184590903,0.9983718678352796,0.9754821885739781,1.0,313,261,valid,valid,valid
Image2,bead14,0.273,0.269,0.702,0.222,0.222,0.836,1.23,1.21,0.84,0.9967008049824359,0.9964633946606164,0.9796936678933752,0.99,1218,1027,valid,valid,valid
Image2,bead15,0.279,0.272,0.682,0.222,0.222,0.836,1.26,1.22,0.81,0.9967103629509299,0.9970084060577854,0.9781603732490388,0.97,993,706,valid,valid,valid
Image2,bead16,0.272,0.277,0.678,0.222,0.222,0.836,1.22,1.25,0.81,0.9966755861799085,0.9968940101184464,0.9705167260156442,0.98,620,547,valid,valid,valid
Image2,bead17,0.264,0.279,0.638,0.222,0.222,0.836,1.19,1.25,0.76,0.9973882469209032,0.9960356084617178,0.9771706082724286,0.95,972,503,valid,valid,valid
Image2,bead18,0.269,0.266,0.694,0.222,0.222,0.836,1.21,1.2,0.83,0.9983391406086634,0.9971622025583581,0.9758260374304699,0.99,1092,852,valid,valid,valid
Image2,bead19,0.268,0.273,0.636,0.222,0.222,0.836,1.2,1.23,0.76,0.9951040102260348,0.9974835866391503,0.9750309709152302,0.98,394,582,valid,valid,valid
Image2,bead20,0.275,0.275,0.664,0.222,0.222,0.836,1.24,1.24,0.79,0.9983526211832391,0.9981764846779834,0.9762138958177724,1.0,891,634,valid,valid,valid
Image2,bead21,0.276,0.272,0.67,0.222,0.222,0.836,1.24,1.23,0.8,0.9960358554468938,0.9944647817414579,0.9818405816879254,0.99,1184,437,valid,valid,valid
Image2,bead22,0.267,0.268,0.666,0.222,0.222,0.836,1.2,1.21,0.8,0.997506813208885,0.9945809815089691,0.9786932929074466,1.0,80,977,valid,valid,valid
Image2,bead23,0.269,0.266,0.668,0.222,0.222,0.836,1.21,1.2,0.8,0.9977075713075875,0.9968536292145453,0.9833972134198808,0.99,1096,186,valid,valid,valid
Image2,bead24,0.273,0.269,0.664,0.222,0.222,0.836,1.23,1.21,0.79,0.9968409368209499,0.995698415194436,0.9802842305794981,0.98,1255,517,valid,valid,valid
Image2,bead25,0.263,0.282,0.653,0.222,0.222,0.836,1.18,1.27,0.78,0.9967703844367868,0.9940585532943853,0.974653085173526,0.93,833,372,valid,valid,valid
Image2,bead26,0.282,0.266,0.703,0.222,0.222,0.836,1.27,1.2,0.84,0.9929048521252615,0.9951483959577367,0.979737073070692,0.94,1116,45,valid,valid,valid
Image2,bead27,0.265,0.263,0.652,0.222,0.222,0.836,1.19,1.18,0.78,0.9945621875212826,0.9970187234662516,0.9786508575909284,0.99,485,801,valid,valid,valid
Image2,bead28,0.274,0.275,0.646,0.222,0.222,0.836,1.23,1.24,0.77,0.9961890603859002,0.9970239265850311,0.9772401116695542,1.0,765,289,valid,valid,valid
Image2,bead29,0.275,0.277,0.699,0.222,0.222,0.836,1.24,1.25,0.84,0.9951702515612053,0.9958103609576842,0.9798655280360435,0.99,966,839,valid,valid,valid
Image2,bead30,0.278,0.264,0.671,0.222,0.222,0.836,1.25,1.19,0.8,0.9940622861207747,0.9959115163253196,0.9788648817505867,0.95,932,150,valid,valid,valid
Image2,bead31,0.278,0.269,0.648,0.222,0.222,0.836,1.25,1.21,0.77,0.9941514531774086,0.9946861109080664,0.980228605408838,0.97,1234,132,valid,valid,valid
Image2,bead32,0.272,0.272,0.652,0.222,0.222,0.836,1.23,1.22,0.78,0.9970657129328806,0.9958253777589169,0.9772358162858825,1.0,654,1132,valid,valid,valid
Image2,bead33,0.274,0.265,0.677,0.222,0.222,0.836,1.23,1.19,0.81,0.9952364776519038,0.9952849013766671,0.9723118885120254,0.97,567,697,valid,valid,valid
Image2,bead34,0.275,0.276,0.662,0.222,0.222,0.836,1.24,1.24,0.79,0.9986336810823067,0.9965090437225361,0.9836662170889882,1.0,940,1134,valid,valid,valid
Image2,bead35,0.268,0.265,0.692,0.222,0.222,0.836,1.21,1.19,0.83,0.9961143692206175,0.9965258012594473,0.972044887489234,0.99,904,314,valid,valid,valid
Image2,bead36,0.277,0.272,0.644,0.222,0.222,0.836,1.25,1.23,0.77,0.9969552961022886,0.9958183800691649,0.9781132414405286,0.98,1155,633,valid,valid,valid
Image2,bead37,0.278,0.271,0.671,0.222,0.222,0.836,1.25,1.22,0.8,0.9956267550033147,0.9928911679901884,0.9824343823260171,0.97,789,1260,valid,valid,valid
Image2,bead38,0.263,0.27,0.675,0.222,0.222,0.836,1.18,1.22,0.81,0.9947853449086342,0.9960160441528771,0.9741869911658856,0.97,567,777,valid,valid,valid
Image2,bead39,0.269,0.259,0.646,0.222,0.222,0.836,1.21,1.16,0.77,0.9950721164475351,0.9983027215189517,0.9817014356370304,0.96,469,104,valid,valid,valid
Image2,bead40,0.273,0.271,0.703,0.222,0.222,0.836,1.23,1.22,0.84,0.998226839703388,0.9985813621285673,0.9749258379161575,0.99,551,183,valid,valid,valid
Image2,bead41,0.279,0.288,0.661,0.222,0.222,0.836,1.26,1.3,0.79,0.9951364906764489,0.9940660487077339,0.9765285160016834,0.97,258,194,valid,valid,valid
Image2,bead42,0.266,0.271,0.665,0.222,0.222,0.836,1.2,1.22,0.8,0.9968052700860941,0.9971255690103036,0.9766530673358802,0.98,203,780,valid,valid,valid
Image2,bead43,0.265,0.259,0.669,0.222,0.222,0.836,1.19,1.16,0.8,0.9929813163755473,0.9969564005131522,0.9818744176546639,0.98,995,904,valid,valid,valid
Image2,bead44,0.271,0.276,0.672,0.222,0.222,0.836,1.22,1.24,0.8,0.9944542849020402,0.9979001514229713,0.9808741516146907,0.98,1179,50,valid,valid,valid
Image2,bead45,0.273,0.279,0.68,0.222,0.222,0.836,1.23,1.26,0.81,0.993859521519585,0.9951574294224363,0.9801336800230791,0.98,1046,757,valid,valid,valid
Image2,bead46,0.27,0.261,0.658,0.222,0.222,0.836,1.21,1.18,0.79,0.9953138019344275,0.9958919987237307,0.9744960149029692,0.97,713,815,valid,valid,valid
Image2,bead47,0.25,0.264,0.645,0.222,0.222,0.836,1.12,1.19,0.77,0.9969989730471869,0.9962619210850302,0.9802453952138095,0.95,240,140,outlier (below lower fence of 0.255µm),valid,valid
Image2,bead48,0.265,0.278,0.652,0.222,0.222,0.836,1.19,1.25,0.78,0.9974371584044469,0.9955967932591333,0.9807246170823087,0.95,686,1217,valid,valid,valid
Image2,bead49,0.263,0.265,0.635,0.222,0.222,0.836,1.18,1.19,0.76,0.9945653692365444,0.9914547337604666,0.9790639500605554,0.99,295,1155,valid,valid,valid
Image2,bead50,0.269,0.263,0.66,0.222,0.222,0.836,1.21,1.18,0.79,0.9949649321540421,0.995109349842546,0.9757448856851005,0.98,339,186,valid,valid,valid
Image2,bead51,0.266,0.263,0.64,0.222,0.222,0.836,1.2,1.18,0.77,0.9897216850790806,0.9914268054656279,0.974741410611107,0.99,1016,618,valid,valid,valid
Image2,bead52,0.274,0.269,0.657,0.222,0.222,0.836,1.23,1.21,0.79,0.9959647221141379,0.9964128320575676,0.9797316201567613,0.98,121,1032,valid,valid,valid
Image2,bead53,0.259,0.27,0.653,0.222,0.222,0.836,1.16,1.22,0.78,0.9957928071279982,0.996164089471046,0.9777312675564575,0.96,207,1015,valid,valid,valid
Image2,bead54,0.259,0.252,0.657,0.222,0.222,0.836,1.17,1.13,0.79,0.9950072055912287,0.9949226081090976,0.9712829994079658,0.97,648,719,valid,outlier (below lower fence of 0.252µm),valid
Image2,bead55,0.274,0.252,0.66,0.222,0.222,0.836,1.23,1.14,0.79,0.9938968922194896,0.9943675845011509,0.9731799320113814,0.92,339,93,valid,valid,valid
Image2,bead56,0.26,0.267,0.653,0.222,0.222,0.836,1.17,1.2,0.78,0.9922173537209286,0.9966433383865725,0.9685136707701039,0.97,675,347,valid,valid,valid
Image2,bead57,0.266,0.273,0.684,0.222,0.222,0.836,1.2,1.23,0.82,0.9943963152176228,0.9963482539248258,0.9699705757654061,0.98,87,377,valid,valid,valid
Image2,bead58,0.265,0.28,0.67,0.222,0.222,0.836,1.19,1.26,0.8,0.9977720724095794,0.9940394289520553,0.9798337387819743,0.95,114,531,valid,valid,valid
Image2,bead59,0.271,0.264,0.651,0.222,0.222,0.836,1.22,1.19,0.78,0.9934853948611998,0.995102090035862,0.9718316034862802,0.97,164,378,valid,valid,valid
Image2,bead60,0.247,0.264,0.623,0.222,0.222,0.836,1.11,1.19,0.75,0.9906254543406529,0.9952393949908875,0.9732737567531985,0.93,731,1025,outlier (below lower fence of 0.255µm),valid,valid
Image2,bead61,0.273,0.278,0.674,0.222,0.222,0.836,1.23,1.25,0.81,0.9835513615817097,0.9851246954960071,0.967807470594256,0.98,1221,775,valid,valid,valid
Image3,bead0,0.275,0.278,0.757,0.222,0.222,0.836,1.24,1.25,0.91,0.9984168430513927,0.9977779023337412,0.9832350058336516,0.99,649,472,valid,valid,valid
Image3,bead1,0.274,0.27,0.698,0.222,0.222,0.836,1.23,1.21,0.83,0.9969952698565729,0.9964503747288285,0.9791940541989113,0.99,72,1131,valid,valid,valid
Image3,bead2,0.273,0.267,0.67,0.222,0.222,0.836,1.23,1.2,0.8,0.9958290687427248,0.9964706330830218,0.9822258179310057,0.98,929,219,valid,valid,valid
Image3,bead3,0.273,0.272,0.697,0.222,0.222,0.836,1.23,1.22,0.83,0.9979764979711621,0.9957739030826465,0.9813770100094473,0.99,976,361,valid,valid,valid
Image3,bead4,0.275,0.27,0.688,0.222,0.222,0.836,1.24,1.22,0.82,0.9959062520001724,0.9943418994749953,0.9850704914336071,0.98,580,1212,valid,valid,valid
Image3,bead5,0.272,0.279,0.668,0.222,0.222,0.836,1.22,1.25,0.8,0.9956133170132946,0.9965966553139162,0.9799721616485917,0.98,373,1013,valid,valid,valid
Image3,bead6,0.273,0.266,0.692,0.222,0.222,0.836,1.23,1.2,0.83,0.9968623868336296,0.9970450796071777,0.9817063114393768,0.97,1229,370,valid,valid,valid
Image3,bead7,0.267,0.268,0.69,0.222,0.222,0.836,1.2,1.2,0.83,0.9969115493756716,0.9938358985478525,0.9774162074804292,1.0,773,453,valid,valid,valid
Image3,bead8,0.273,0.267,0.666,0.222,0.222,0.836,1.23,1.2,0.8,0.99670928172024,0.9968523943246294,0.9816013125885688,0.98,1052,812,valid,valid,valid
Image3,bead9,0.276,0.267,0.694,0.222,0.222,0.836,1.24,1.2,0.83,0.9945094867882596,0.9938789476421498,0.9775201553875953,0.97,466,920,valid,valid,valid
Image3,bead10,0.269,0.275,0.702,0.222,0.222,0.836,1.21,1.24,0.84,0.9979117274234915,0.9944018098138268,0.980614030767065,0.98,801,374,valid,valid,valid
Image3,bead11,0.266,0.281,0.681,0.222,0.222,0.836,1.2,1.27,0.81,0.9978237579212308,0.9956768631138109,0.9814171748292395,0.95,476,1005,valid,valid,valid
Image3,bead12,0.263,0.275,0.677,0.222,0.222,0.836,1.19,1.24,0.81,0.997070722937865,0.997085216384788,0.9820097081986436,0.96,212,490,valid,valid,valid
Image3,bead13,0.268,0.275,0.712,0.222,0.222,0.836,1.21,1.24,0.85,0.9986403579633759,0.9974220605156221,0.9773835937691066,0.98,1063,699,valid,valid,valid
Image3,bead14,0.281,0.272,0.69,0.222,0.222,0.836,1.26,1.22,0.83,0.9981348850934627,0.9979903134681029,0.980629702823967,0.97,52,798,valid,valid,valid
Image3,bead15,0.275,0.262,0.681,0.222,0.222,0.836,1.24,1.18,0.81,0.9962995562650867,0.9958412062199261,0.9763412187394537,0.95,322,882,valid,valid,valid
Image3,bead16,0.267,0.267,0.661,0.222,0.222,0.836,1.2,1.2,0.79,0.9953867521950261,0.9964839427855242,0.9776038715874795,1.0,609,326,valid,valid,valid
Image3,bead17,0.27,0.282,0.711,0.222,0.222,0.836,1.21,1.27,0.85,0.9959522997198723,0.9933330671571734,0.9768291574718693,0.96,813,1112,valid,valid,valid
Image3,bead18,0.266,0.268,0.693,0.222,0.222,0.836,1.2,1.21,0.83,0.9968075574869926,0.9980622647011406,0.984338770140346,0.99,1041,270,valid,valid,valid
Image3,bead19,0.273,0.266,0.685,0.222,0.222,0.836,1.23,1.2,0.82,0.9972379177375201,0.9973993425651752,0.977738926257064,0.98,298,989,valid,valid,valid
Image3,bead20,0.275,0.275,0.682,0.222,0.222,0.836,1.24,1.24,0.82,0.9973474439021568,0.9964398137399845,0.9740673175390707,1.0,394,540,valid,valid,valid
Image3,bead21,0.269,0.269,0.677,0.222,0.222,0.836,1.21,1.21,0.81,0.9967417536735909,0.9972218413508759,0.9789222833043645,1.0,972,670,valid,valid,valid
Image3,bead22,0.269,0.281,0.677,0.222,0.222,0.836,1.21,1.26,0.81,0.9977400743613347,0.9957202542849224,0.9822872794693354,0.96,294,148,valid,valid,valid
Image3,bead23,0.271,0.268,0.681,0.222,0.222,0.836,1.22,1.21,0.81,0.9954212417691968,0.997251416537052,0.9761949441595601,0.99,543,297,valid,valid,valid
Image3,bead24,0.264,0.263,0.685,0.222,0.222,0.836,1.19,1.18,0.82,0.9956767669997121,0.9968259833572009,0.9794953971154969,1.0,835,724,valid,valid,valid
Image3,bead25,0.26,0.273,0.675,0.222,0.222,0.836,1.17,1.23,0.81,0.9975837111825198,0.9976368409871778,0.9788419355947812,0.95,709,209,valid,valid,valid
Image3,bead26,0.264,0.263,0.709,0.222,0.222,0.836,1.19,1.18,0.85,0.9976066025132635,0.9980537787980905,0.9830734247124476,0.99,1038,961,valid,valid,valid
Image3,bead27,0.282,0.269,0.695,0.222,0.222,0.836,1.27,1.21,0.83,0.9954698257325604,0.9968061085299063,0.9778821503118171,0.96,503,826,valid,valid,valid
Image3,bead28,0.266,0.272,0.705,0.222,0.222,0.836,1.2,1.22,0.84,0.997607601433244,0.9975893624365986,0.9752311834450444,0.98,922,974,valid,valid,valid
Image3,bead29,0.273,0.266,0.713,0.222,0.222,0.836,1.23,1.2,0.85,0.99664398345301,0.996214327372322,0.978377156026147,0.97,572,909,valid,valid,valid
Image3,bead30,0.277,0.267,0.699,0.222,0.222,0.836,1.25,1.2,0.84,0.995982462147607,0.9966501887666356,0.9772125901364446,0.97,854,583,valid,valid,valid
Image3,bead31,0.275,0.275,0.689,0.222,0.222,0.836,1.24,1.24,0.82,0.996583067313319,0.9969469280369823,0.979365317671207,1.0,358,1084,valid,valid,valid
Image3,bead32,0.264,0.264,0.681,0.222,0.222,0.836,1.19,1.19,0.81,0.9952830101101133,0.9923601018143791,0.9786629246410594,1.0,207,641,valid,valid,valid
Image3,bead33,0.272,0.29,0.716,0.222,0.222,0.836,1.22,1.3,0.86,0.9970715797841813,0.9975753691043154,0.9791597657915834,0.94,319,419,valid,outlier (above upper fence of 0.289µm),valid
Image3,bead34,0.274,0.274,0.665,0.222,0.222,0.836,1.23,1.23,0.8,0.9976625789156562,0.9964929198023128,0.981620167921135,1.0,993,1054,valid,valid,valid
Image3,bead35,0.269,0.266,0.676,0.222,0.222,0.836,1.21,1.2,0.81,0.9960818254315794,0.9978030369221446,0.9839815264948347,0.99,953,279,valid,valid,valid
Image3,bead36,0.274,0.275,0.692,0.222,0.222,0.836,1.23,1.24,0.83,0.9969922477842025,0.9981572862911849,0.9830138366808663,1.0,129,160,valid,valid,valid
Image3,bead37,0.262,0.274,0.671,0.222,0.222,0.836,1.18,1.23,0.8,0.9953233153669749,0.996745304951736,0.981565493638834,0.96,711,1041,valid,valid,valid
Image3,bead38,0.272,0.266,0.687,0.222,0.222,0.836,1.22,1.2,0.82,0.997070161163346,0.9968750120257991,0.9858374252266292,0.98,1073,549,valid,valid,valid
Image3,bead39,0.276,0.263,0.709,0.222,0.222,0.836,1.24,1.18,0.85,0.9969475503765333,0.993000306264765,0.97501755296977,0.95,403,454,valid,valid,valid
Image3,bead40,0.27,0.282,0.703,0.222,0.222,0.836,1.21,1.27,0.84,0.9968038949355502,0.9959426264380445,0.9758554775651518,0.96,670,687,valid,valid,valid
Image3,bead41,0.263,0.267,0.697,0.222,0.222,0.836,1.18,1.2,0.83,0.9945694353166237,0.9912508766178822,0.9854034747986073,0.99,731,1243,valid,valid,valid
Image3,bead42,0.266,0.267,0.663,0.222,0.222,0.836,1.2,1.2,0.79,0.9976434676081751,0.9950710783340473,0.9809957755827233,1.0,629,1172,valid,valid,valid
Image3,bead43,0.266,0.268,0.722,0.222,0.222,0.836,1.2,1.21,0.86,0.9929388532604126,0.994918894929206,0.9758934760303513,0.99,1166,788,valid,valid,valid
Image3,bead44,0.278,0.271,0.69,0.222,0.222,0.836,1.25,1.22,0.83,0.9969342720956885,0.9963723075221145,0.9817356655845413,0.97,643,852,valid,valid,valid
Image3,bead45,0.27,0.269,0.716,0.222,0.222,0.836,1.21,1.21,0.86,0.9967530521113475,0.9957966252991265,0.9802283333856214,1.0,132,1119,valid,valid,valid
Image3,bead46,0.28,0.28,0.674,0.222,0.222,0.836,1.26,1.26,0.81,0.9973318199246708,0.9952700391679531,0.97665443022183,1.0,70,480,valid,valid,valid
Image3,bead47,0.273,0.266,0.649,0.222,0.222,0.836,1.23,1.2,0.78,0.9924088620158577,0.994861236012185,0.9785233449707712,0.97,917,588,valid,valid,valid
Image3,bead48,0.267,0.266,0.704,0.222,0.222,0.836,1.2,1.2,0.84,0.9944369689125006,0.9937011292662014,0.9775993132629079,1.0,305,1235,valid,valid,valid
Image3,bead49,0.254,0.261,0.702,0.222,0.222,0.836,1.14,1.17,0.84,0.9968575681982507,0.9958046733389536,0.9740854769430505,0.97,290,720,outlier (below lower fence of 0.255µm),valid,valid
Image3,bead50,0.265,0.256,0.668,0.222,0.222,0.836,1.19,1.15,0.8,0.9882030136122177,0.9881578923330412,0.9814733789645077,0.97,830,114,valid,valid,valid
Image3,bead51,0.267,0.261,0.692,0.222,0.222,0.836,1.2,1.18,0.83,0.9955151379283462,0.995698048204595,0.9775858197871794,0.98,1211,730,valid,valid,valid
Image3,bead52,0.267,0.268,0.67,0.222,0.222,0.836,1.2,1.2,0.8,0.9965861719105065,0.9965168776295885,0.9834347934834686,1.0,1186,1098,valid,valid,valid
Image3,bead53,0.271,0.275,0.706,0.222,0.222,0.836,1.22,1.24,0.84,0.9974111611845132,0.9943304265554896,0.9816691167033725,0.99,893,1170,valid,valid,valid
Image3,bead54,0.27,0.276,0.677,0.222,0.222,0.836,1.21,1.24,0.81,0.9975421409298811,0.9953226171480363,0.9839379265288088,0.98,168,256,valid,valid,valid
Image3,bead55,0.265,0.262,0.676,0.222,0.222,0.836,1.19,1.18,0.81,0.9969722835288574,0.996292580740797,0.9783046084253235,0.99,36,90,valid,valid,valid
Image3,bead56,0.271,0.267,0.673,0.222,0.222,0.836,1.22,1.2,0.8,0.9948601057576721,0.9958536724758461,0.9753634937951412,0.99,77,723,valid,valid,valid
Image3,bead57,0.266,0.266,0.648,0.222,0.222,0.836,1.2,1.2,0.77,0.9950991302802673,0.9966979343159403,0.9810549080211091,1.0,241,23,valid,valid,valid
Image3,bead58,0.274,0.265,0.662,0.222,0.222,0.836,1.23,1.19,0.79,0.9860008139460524,0.9904620687292599,0.9806683419136538,0.97,1132,1135,valid,valid,valid
Image3,bead59,0.273,0.261,0.673,0.222,0.222,0.836,1.23,1.17,0.8,0.9943488108398812,0.9915459122946851,0.9765211612465743,0.96,78,630,valid,valid,valid
Image3,bead60,0.266,0.274,0.656,0.222,0.222,0.836,1.2,1.23,0.78,0.996133355743017,0.9951340922024893,0.9781379092525821,0.97,122,215,valid,valid,valid
Image3,bead61,0.262,0.282,0.676,0.222,0.222,0.836,1.18,1.27,0.81,0.9954406651404212,0.989257289508101,0.9744304191953217,0.93,722,123,valid,valid,valid
Image3,bead62,0.276,0.27,0.675,0.222,0.222,0.836,1.24,1.22,0.81,0.9940463373964881,0.993054942195106,0.9761652631250085,0.98,414,885,valid,valid,valid
Image3,bead63,0.252,0.273,0.663,0.222,0.222,0.836,1.13,1.23,0.79,0.9899645017875505,0.9894729441574638,0.96828699824298,0.92,754,1155,outlier (below lower fence of 0.255µm),valid,valid
Image3,bead64,0.264,0.26,0.699,0.222,0.222,0.836,1.19,1.17,0.84,0.9885576720502631,0.9908322652618725,0.9684641310580365,0.98,306,356,valid,valid,valid
Image3,bead65,0.275,0.274,0.674,0.222,0.222,0.836,1.24,1.23,0.81,0.9957038904480591,0.995565123521204,0.9748704756431289,1.0,386,1256,valid,valid,valid
Image3,bead66,0.264,0.273,0.658,0.222,0.222,0.836,1.19,1.23,0.79,0.9933355788754579,0.996601266257382,0.9772065418075971,0.97,935,51,valid,valid,valid
Image3,bead67,0.273,0.275,0.744,0.222,0.222,0.836,1.23,1.24,0.89,0.9871473239954051,0.9897974842556254,0.9802534618149592,0.99,1210,1232,valid,valid,valid
